LocationTime,LOCATION,INDICATOR,TIME,Value
LTU-2010,LTU,POVERTY,2010,0.044
LTU-2011,LTU,POVERTY,2011,0.113
LTU-2012,LTU,POVERTY,2012,0.133
LTU-2013,LTU,POVERTY,2013,0.131
LTU-2014,LTU,POVERTY,2014,0.173
LTU-2015,LTU,POVERTY,2015,0.204
LTU-2016,LTU,POVERTY,2016,0.253
LTU-2017,LTU,POVERTY,2017,0.282
LTU-2018,LTU,POVERTY,2018,0.252
LTU-2019,LTU,POVERTY,2019,0.287
SVN-2004,SVN,POVERTY,2004,0.165
SVN-2005,SVN,POVERTY,2005,0.146
SVN-2006,SVN,POVERTY,2006,0.154
SVN-2007,SVN,POVERTY,2007,0.168
SVN-2008,SVN,POVERTY,2008,0.17
SVN-2009,SVN,POVERTY,2009,0.154
SVN-2010,SVN,POVERTY,2010,0.162
SVN-2011,SVN,POVERTY,2011,0.145
SVN-2012,SVN,POVERTY,2012,0.157
SVN-2013,SVN,POVERTY,2013,0.122
SVN-2014,SVN,POVERTY,2014,0.131
SVN-2015,SVN,POVERTY,2015,0.135
SVN-2016,SVN,POVERTY,2016,0.123
SVN-2017,SVN,POVERTY,2017,0.132
SVN-2018,SVN,POVERTY,2018,0.121
SVN-2019,SVN,POVERTY,2019,0.13
BRA-2006,BRA,POVERTY,2006,0.312
BRA-2009,BRA,POVERTY,2009,0.307
BRA-2011,BRA,POVERTY,2011,0.308
BRA-2013,BRA,POVERTY,2013,0.3
BRA-2016,BRA,POVERTY,2016,0.341
BRA-2006,BRA,POVERTY,2006,0.212
BRA-2009,BRA,POVERTY,2009,0.206
BRA-2011,BRA,POVERTY,2011,0.209
BRA-2013,BRA,POVERTY,2013,0.2
BRA-2016,BRA,POVERTY,2016,0.215
BRA-2006,BRA,POVERTY,2006,0.177
BRA-2009,BRA,POVERTY,2009,0.174
BRA-2011,BRA,POVERTY,2011,0.18
BRA-2013,BRA,POVERTY,2013,0.173
BRA-2016,BRA,POVERTY,2016,0.189
BRA-2006,BRA,POVERTY,2006,0.068
BRA-2009,BRA,POVERTY,2009,0.074
BRA-2011,BRA,POVERTY,2011,0.082
BRA-2013,BRA,POVERTY,2013,0.078
BRA-2016,BRA,POVERTY,2016,0.05
CHN-2011,CHN,POVERTY,2011,0.331
CHN-2011,CHN,POVERTY,2011,0.288
CHN-2011,CHN,POVERTY,2011,0.26
CHN-2011,CHN,POVERTY,2011,0.39
CRI-2010,CRI,POVERTY,2010,0.27
CRI-2011,CRI,POVERTY,2011,0.281
CRI-2012,CRI,POVERTY,2012,0.287
CRI-2013,CRI,POVERTY,2013,0.284
CRI-2014,CRI,POVERTY,2014,0.294
CRI-2015,CRI,POVERTY,2015,0.275
CRI-2016,CRI,POVERTY,2016,0.275
CRI-2017,CRI,POVERTY,2017,0.273
CRI-2018,CRI,POVERTY,2018,0.284
CRI-2019,CRI,POVERTY,2019,0.268
CRI-2020,CRI,POVERTY,2020,0.273
CRI-2010,CRI,POVERTY,2010,0.162
CRI-2011,CRI,POVERTY,2011,0.169
CRI-2012,CRI,POVERTY,2012,0.177
CRI-2013,CRI,POVERTY,2013,0.174
CRI-2014,CRI,POVERTY,2014,0.178
CRI-2015,CRI,POVERTY,2015,0.171
CRI-2016,CRI,POVERTY,2016,0.175
CRI-2017,CRI,POVERTY,2017,0.167
CRI-2018,CRI,POVERTY,2018,0.172
CRI-2019,CRI,POVERTY,2019,0.164
CRI-2020,CRI,POVERTY,2020,0.185
CRI-2010,CRI,POVERTY,2010,0.24
CRI-2011,CRI,POVERTY,2011,0.252
CRI-2012,CRI,POVERTY,2012,0.247
CRI-2013,CRI,POVERTY,2013,0.243
CRI-2014,CRI,POVERTY,2014,0.261
CRI-2015,CRI,POVERTY,2015,0.251
CRI-2016,CRI,POVERTY,2016,0.259
CRI-2017,CRI,POVERTY,2017,0.255
CRI-2018,CRI,POVERTY,2018,0.252
CRI-2019,CRI,POVERTY,2019,0.248
CRI-2020,CRI,POVERTY,2020,0.17
IND-2004,IND,POVERTY,2004,0.234
IND-2011,IND,POVERTY,2011,0.236
IND-2004,IND,POVERTY,2004,0.198
IND-2011,IND,POVERTY,2011,0.197
IND-2004,IND,POVERTY,2004,0.174
IND-2011,IND,POVERTY,2011,0.171
IND-2004,IND,POVERTY,2004,0.203
IND-2011,IND,POVERTY,2011,0.229
RUS-2011,RUS,POVERTY,2011,0.207
RUS-2016,RUS,POVERTY,2016,0.196
RUS-2017,RUS,POVERTY,2017,0.179
RUS-2011,RUS,POVERTY,2011,0.146
RUS-2016,RUS,POVERTY,2016,0.127
RUS-2017,RUS,POVERTY,2017,0.115
RUS-2011,RUS,POVERTY,2011,0.128
RUS-2016,RUS,POVERTY,2016,0.105
RUS-2017,RUS,POVERTY,2017,0.095
RUS-2011,RUS,POVERTY,2011,0.148
RUS-2016,RUS,POVERTY,2016,0.141
RUS-2017,RUS,POVERTY,2017,0.12
ZAF-2015,ZAF,POVERTY,2015,0.272
ZAF-2017,ZAF,POVERTY,2017,0.277
ZAF-2015,ZAF,POVERTY,2015,0.235
ZAF-2017,ZAF,POVERTY,2017,0.238
ZAF-2015,ZAF,POVERTY,2015,0.229
ZAF-2017,ZAF,POVERTY,2017,0.221
CRI-2010,CRI,POVERTY,2010,0.2
CRI-2011,CRI,POVERTY,2011,0.207
CRI-2012,CRI,POVERTY,2012,0.213
CRI-2013,CRI,POVERTY,2013,0.21
CRI-2014,CRI,POVERTY,2014,0.215
CRI-2015,CRI,POVERTY,2015,0.206
CRI-2016,CRI,POVERTY,2016,0.209
CRI-2017,CRI,POVERTY,2017,0.204
CRI-2018,CRI,POVERTY,2018,0.209
CRI-2019,CRI,POVERTY,2019,0.199
CRI-2020,CRI,POVERTY,2020,0.205
ZAF-2015,ZAF,POVERTY,2015,0.34
ZAF-2017,ZAF,POVERTY,2017,0.35
BGR-2006,BGR,POVERTY,2006,0.241
BGR-2007,BGR,POVERTY,2007,0.201
BGR-2008,BGR,POVERTY,2008,0.176
BGR-2009,BGR,POVERTY,2009,0.203
BGR-2010,BGR,POVERTY,2010,0.196
BGR-2011,BGR,POVERTY,2011,0.233
BGR-2012,BGR,POVERTY,2012,0.218
BGR-2013,BGR,POVERTY,2013,0.254
BGR-2014,BGR,POVERTY,2014,0.198
BGR-2015,BGR,POVERTY,2015,0.246
BGR-2016,BGR,POVERTY,2016,0.212
BGR-2017,BGR,POVERTY,2017,0.202
BGR-2018,BGR,POVERTY,2018,0.201
BGR-2019,BGR,POVERTY,2019,0.209
BGR-2006,BGR,POVERTY,2006,0.176
BGR-2007,BGR,POVERTY,2007,0.166
BGR-2008,BGR,POVERTY,2008,0.159
BGR-2009,BGR,POVERTY,2009,0.152
BGR-2010,BGR,POVERTY,2010,0.15
BGR-2011,BGR,POVERTY,2011,0.162
BGR-2012,BGR,POVERTY,2012,0.154
BGR-2013,BGR,POVERTY,2013,0.16
BGR-2014,BGR,POVERTY,2014,0.166
BGR-2015,BGR,POVERTY,2015,0.168
BGR-2016,BGR,POVERTY,2016,0.169
BGR-2017,BGR,POVERTY,2017,0.162
BGR-2018,BGR,POVERTY,2018,0.167
BGR-2019,BGR,POVERTY,2019,0.176
BGR-2006,BGR,POVERTY,2006,0.158
BGR-2007,BGR,POVERTY,2007,0.131
BGR-2008,BGR,POVERTY,2008,0.114
BGR-2009,BGR,POVERTY,2009,0.112
BGR-2010,BGR,POVERTY,2010,0.115
BGR-2011,BGR,POVERTY,2011,0.13
BGR-2012,BGR,POVERTY,2012,0.124
BGR-2013,BGR,POVERTY,2013,0.137
BGR-2014,BGR,POVERTY,2014,0.134
BGR-2015,BGR,POVERTY,2015,0.143
BGR-2016,BGR,POVERTY,2016,0.135
BGR-2017,BGR,POVERTY,2017,0.13
BGR-2018,BGR,POVERTY,2018,0.124
BGR-2019,BGR,POVERTY,2019,0.123
BGR-2006,BGR,POVERTY,2006,0.18
BGR-2007,BGR,POVERTY,2007,0.276
BGR-2008,BGR,POVERTY,2008,0.323
BGR-2009,BGR,POVERTY,2009,0.265
BGR-2010,BGR,POVERTY,2010,0.242
BGR-2011,BGR,POVERTY,2011,0.216
BGR-2012,BGR,POVERTY,2012,0.205
BGR-2013,BGR,POVERTY,2013,0.158
BGR-2014,BGR,POVERTY,2014,0.246
BGR-2015,BGR,POVERTY,2015,0.18
BGR-2016,BGR,POVERTY,2016,0.243
BGR-2017,BGR,POVERTY,2017,0.233
BGR-2018,BGR,POVERTY,2018,0.272
BGR-2019,BGR,POVERTY,2019,0.311
ROU-2006,ROU,POVERTY,2006,0.265
ROU-2007,ROU,POVERTY,2007,0.249
ROU-2008,ROU,POVERTY,2008,0.254
ROU-2009,ROU,POVERTY,2009,0.243
ROU-2010,ROU,POVERTY,2010,0.258
ROU-2011,ROU,POVERTY,2011,0.241
ROU-2012,ROU,POVERTY,2012,0.254
ROU-2013,ROU,POVERTY,2013,0.274
ROU-2014,ROU,POVERTY,2014,0.284
ROU-2015,ROU,POVERTY,2015,0.29
ROU-2016,ROU,POVERTY,2016,0.257
ROU-2017,ROU,POVERTY,2017,0.247
ROU-2018,ROU,POVERTY,2018,0.231
ROU-2019,ROU,POVERTY,2019,0.21
ROU-2006,ROU,POVERTY,2006,0.192
ROU-2007,ROU,POVERTY,2007,0.17
ROU-2008,ROU,POVERTY,2008,0.166
ROU-2009,ROU,POVERTY,2009,0.16
ROU-2010,ROU,POVERTY,2010,0.167
ROU-2011,ROU,POVERTY,2011,0.167
ROU-2012,ROU,POVERTY,2012,0.165
ROU-2013,ROU,POVERTY,2013,0.182
ROU-2014,ROU,POVERTY,2014,0.187
ROU-2015,ROU,POVERTY,2015,0.193
ROU-2016,ROU,POVERTY,2016,0.18
ROU-2017,ROU,POVERTY,2017,0.179
ROU-2018,ROU,POVERTY,2018,0.174
ROU-2019,ROU,POVERTY,2019,0.17
ROU-2006,ROU,POVERTY,2006,0.16
ROU-2007,ROU,POVERTY,2007,0.141
ROU-2008,ROU,POVERTY,2008,0.142
ROU-2009,ROU,POVERTY,2009,0.143
ROU-2010,ROU,POVERTY,2010,0.152
ROU-2011,ROU,POVERTY,2011,0.157
ROU-2012,ROU,POVERTY,2012,0.151
ROU-2013,ROU,POVERTY,2013,0.17
ROU-2014,ROU,POVERTY,2014,0.17
ROU-2015,ROU,POVERTY,2015,0.176
ROU-2016,ROU,POVERTY,2016,0.162
ROU-2017,ROU,POVERTY,2017,0.159
ROU-2018,ROU,POVERTY,2018,0.153
ROU-2019,ROU,POVERTY,2019,0.151
ROU-2006,ROU,POVERTY,2006,0.24
ROU-2007,ROU,POVERTY,2007,0.198
ROU-2008,ROU,POVERTY,2008,0.158
ROU-2009,ROU,POVERTY,2009,0.132
ROU-2010,ROU,POVERTY,2010,0.117
ROU-2011,ROU,POVERTY,2011,0.117
ROU-2012,ROU,POVERTY,2012,0.114
ROU-2013,ROU,POVERTY,2013,0.124
ROU-2014,ROU,POVERTY,2014,0.144
ROU-2015,ROU,POVERTY,2015,0.148
ROU-2016,ROU,POVERTY,2016,0.161
ROU-2017,ROU,POVERTY,2017,0.185
ROU-2018,ROU,POVERTY,2018,0.189
ROU-2019,ROU,POVERTY,2019,0.199
