LocationTime,Suicide_val_TOT,Alcohol_val,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val,Work_Hour_Value_TOT
NLD-2013,10,8,24,33.869305,41.925877,75.1,8285,1361.767,193.57466666666664,2467.248,316.398,45.6,0.101,0.081,0.033,0,18.5,13.105,18.134,8892.393,14.875,25,89,1414
NLD-2014,10,8,24,34.419815,41.481617,74.65,8235,1363.5413333333331,194.86933333333332,2472.5675,318.1943333333333,48.2,0.103,0.08,0.03,0,19.1,13.073,17.932,8886.12,0.0,0,89,1425
NLD-2015,10,8,23,35.330765,41.06881,75.65,8318,1366.4896666666666,189.515,2468.714,312.6293333333333,47.4,0.1,0.081,0.035,0,19.0,13.314,17.598,8852.128,14.587,25,89,1425
NLD-2016,10,8,22,35.999168,41.067532,76.375,8426,1408.9256666666668,195.67566666666667,2553.065,326.45133333333337,47.6,0.103,0.083,0.044,0,18.0,13.284,17.473,8934.371,0.0,0,89,1437
NLD-2017,10,8,21,37.16811,41.213829,77.375,8604,1460.5566666666666,197.54933333333332,2631.9410000000003,327.404,47.3,0.099,0.08,0.048,0,16.8,13.464,16.609,8688.169,13.53,24,89,1436
NLD-2018,10,8,20,38.343895,40.67931,78.7,8796,1530.5193333333334,201.16066666666663,2746.1450000000004,333.57766666666663,48.5,0.099,0.079,0.05,0,15.5,0.0,16.221,0.0,0.0,0,89,1436
NLD-2019,10,8,20,40.385136,39.174091,79.7,8981,1585.3516666666667,202.6383333333333,2826.865,332.55833333333334,48.4,0.101,0.08,0.056,0,15.4,0.0,16.08,0.0,0.0,0,89,1438
NLD-2020,10,7,18,42.644951,38.378426,79.3,8980,1780.5779999999995,195.44666666666663,3095.5735000000004,316.471,48.4,0.104,0.083,0.059,0,14.4,0.0,0.0,0.0,0.0,0,89,1406
NOR-1990,16,5,0,0.0,0.0,0.0,1992,405.22533333333337,75.545,684.08,84.16133333333333,0.0,0.0,0.0,0.0,0,35.0,1.944,21.55,8706.426,0.0,0,0,1492
NOR-1991,16,4,20,24.811007,54.317318,0.0,1973,444.8516666666667,84.74133333333333,744.3895,84.74133333333333,0.0,0.0,0.0,0.0,0,34.0,1.898,22.458,9307.073,0.0,0,0,1490
NOR-1992,14,4,20,25.280275,53.733204,0.0,1970,469.0126666666666,85.72566666666667,782.1075,85.72566666666667,0.0,0.0,0.0,0.0,0,35.0,1.837,23.346,9964.526,0.0,0,0,1499
NOR-1993,13,4,0,0.0,0.0,0.0,1970,481.50666666666666,89.42,806.3895,89.42,0.0,0.0,0.0,0.0,0,37.0,1.736,23.261,10149.414,0.0,0,0,1496
NOR-1994,12,4,19,27.359604,53.325081,0.0,2003,499.9816666666666,92.47566666666668,838.6859999999999,92.47566666666668,0.0,0.0,0.0,0.0,0,33.0,1.681,23.081,10518.819,0.0,0,0,1494
NOR-1995,12,4,18,28.633411,52.555885,0.0,2047,524.6356666666667,101.01266666666668,888.473,101.01266666666668,33.0,0.0,0.0,0.0,0,33.0,1.691,22.474,10613.781,17.787,18,0,1478
NOR-1996,12,5,0,0.0,0.0,0.0,2104,568.1750000000001,110.54399999999998,968.0785,110.54399999999998,0.0,0.0,0.0,0.0,0,33.0,1.916,21.681,10700.075,0.0,0,0,1473
NOR-1997,12,5,0,0.0,0.0,0.0,2166,619.9453333333333,145.82133333333334,1103.1525,148.823,0.0,0.0,0.0,0.0,0,34.0,1.842,21.183,10946.893,16.711,17,0,1468
NOR-1998,12,5,0,0.0,0.0,0.0,2219,671.3133333333333,150.84866666666667,1187.9655,153.99766666666667,37.0,0.0,0.0,0.0,0,33.0,2.032,22.634,11933.539,0.0,0,0,1466
NOR-1999,13,5,0,0.0,0.0,0.0,2233,714.5133333333333,157.8886666666667,1263.648,161.2516666666667,0.0,0.0,0.0,0.0,0,32.0,2.251,22.552,12045.009,17.849,19,0,1465
NOR-2000,12,5,0,0.0,0.0,77.5,2255,790.0023333333334,173.52433333333332,1400.7445,177.16033333333334,0.0,0.0,0.0,0.0,0,32.0,2.04,20.411,11178.17,0.0,0,0,1448
NOR-2001,12,5,0,0.0,0.0,77.175,2265,840.7996666666667,172.18966666666665,1473.1865,174.65800000000002,0.0,0.0,0.0,0.0,0,30.0,2.116,21.234,11810.165,17.07,18,0,1424
NOR-2002,11,5,0,0.0,0.0,76.825,2275,966.501,196.1963333333333,1699.1135000000002,199.57433333333333,42.0,0.0,0.0,0.0,0,29.0,2.408,22.71,12745.615,0.0,0,0,1411
NOR-2003,11,6,0,0.0,0.0,75.5,2257,986.1243333333332,196.8153333333333,1728.578,199.5943333333333,0.0,0.0,0.0,0.0,0,26.0,2.557,23.644,13311.668,19.247,20,0,1401
NOR-2004,11,6,0,0.0,0.0,75.125,2266,1041.7133333333334,210.334,1832.2235,213.10233333333332,0.0,0.04,0.075,0.092,0,26.0,2.315,22.283,12966.727,0.0,0,0,1423
NOR-2005,11,6,22,32.692787,44.520832,74.825,2282,1065.602,214.45333333333332,1874.6005,217.4653333333333,45.0,0.0,0.0,0.0,0,25.0,2.025,20.737,12300.969,16.996,18,0,1428
NOR-2006,11,6,21,32.926327,45.969803,75.375,2352,1131.859333333333,223.4416666666667,1987.1445,226.237,0.0,0.0,0.0,0.0,0,24.0,1.966,19.479,11735.347,0.0,0,0,1426
NOR-2007,10,6,21,34.198307,44.727242,76.825,2434,1233.1456666666666,236.787,2159.9095,240.12733333333333,0.0,0.0,0.0,0.0,0,22.0,1.962,19.603,12039.696,16.054,17,0,1438
NOR-2008,10,6,19,36.004189,44.717346,77.95,2513,1321.6096666666667,245.942,2306.2325,248.36433333333332,46.0,0.055,0.086,0.08,0,21.0,1.929,19.273,11746.484,0.0,0,0,1443
NOR-2009,12,6,19,36.698498,44.02536,76.425,2499,1346.6883333333333,243.29666666666665,2342.3815,247.408,0.0,0.049,0.086,0.066,0,21.0,2.334,22.509,13311.27,18.615,20,0,1421
NOR-2010,11,6,19,37.284328,43.343231,75.3,2500,1379.1766666666665,245.059,2393.023,248.6723333333333,0.0,0.051,0.088,0.055,0,19.0,2.04,22.099,12998.713,0.0,0,0,1429
NOR-2011,12,6,18,38.053513,43.842903,75.3,2535,1427.8680000000002,257.2476666666667,2486.9865,263.45633333333336,0.0,0.053,0.093,0.043,0,17.0,2.153,21.58,12652.561,18.069,19,0,1434
NOR-2012,10,6,17,38.561893,43.492111,75.75,2585,1502.5276666666666,262.3736666666667,2609.1775,270.257,46.0,0.059,0.097,0.041,0,16.0,2.088,21.504,12778.501,0.0,0,91,1431
NOR-2013,11,6,17,39.770252,42.638336,75.425,2601,1585.622,272.172,2747.402,279.31233333333336,0.0,0.068,0.09,0.043,0,15.0,2.225,21.969,13031.704,18.395,19,0,1421
NOR-2014,10,6,18,41.757915,40.189404,75.225,2626,1653.6736666666666,278.78666666666663,2858.3610000000003,285.234,0.0,0.072,0.093,0.043,0,13.0,2.361,22.909,13703.231,0.0,0,91,1424
NOR-2015,11,6,17,42.706734,39.665131,74.8,2641,1663.8316666666667,275.1716666666667,2868.5040000000004,281.838,46.0,0.073,0.093,0.044,0,13.0,2.535,24.788,14964.391,20.618,22,91,1426
NOR-2016,11,6,17,43.016758,39.222229,74.3,2638,1711.804666666667,286.12433333333337,2957.4065,293.1333333333333,0.0,0.077,0.093,0.044,0,12.0,2.651,26.027,15740.849,0.0,0,91,1430
NZL-1990,14,10,43,0.0,0.0,67.10247,1534,310.2583333333334,54.409333333333336,514.713,66.217,0.0,0.0,0.0,0.0,0,28.0,0.208,20.442,5076.691,0.0,0,0,1809
NZL-1991,13,9,44,0.0,0.0,65.26609,1509,322.42633333333333,54.547,538.0595,69.61366666666667,0.0,0.0,0.0,0.0,0,26.0,0.273,20.847,4900.558,0.0,0,0,1792
NZL-1992,14,9,43,0.0,0.0,64.92945,1513,323.78766666666667,65.20766666666667,564.523,85.894,0.0,0.0,0.0,0.0,0,27.0,0.366,20.508,4831.884,0.0,0,0,1799
NZL-1993,12,9,0,0.0,0.0,65.62728,1544,326.6746666666666,76.268,589.4259999999999,99.60933333333334,0.0,0.0,0.0,0.0,0,27.0,0.38,19.042,4722.081,0.0,0,0,1853
NZL-1994,14,9,42,0.0,0.0,67.49545,1611,349.8066666666667,72.58766666666666,626.9285,101.42833333333334,0.0,0.0,0.0,0.0,0,27.0,0.444,18.401,4737.276,0.0,0,0,1848
NZL-1995,15,9,40,0.0,0.0,69.65571,1686,363.56666666666666,76.09233333333333,656.6975,107.565,0.0,0.0,0.0,0.0,0,27.0,0.464,17.845,4730.733,0.0,0,0,1841
NZL-1996,14,8,0,0.0,0.0,70.60989,1740,370.2226666666666,78.66866666666667,674.214,112.58666666666666,0.0,0.0,0.0,0.0,0,26.0,0.484,17.784,4798.948,0.0,0,0,1834
NZL-1997,15,8,39,0.0,0.0,70.1252,1750,393.27133333333336,79.524,713.2455,115.53866666666669,53.8,0.0,0.0,0.0,0,26.0,0.502,18.74,5146.835,15.506,15,0,1826
NZL-1998,15,8,38,0.0,0.0,69.07514,1738,412.5756666666666,87.106,753.3615,122.97866666666668,0.0,0.0,0.0,0.0,0,25.0,0.504,19.261,5304.922,0.0,0,0,1829
NZL-1999,13,8,38,0.0,0.0,69.55356,1765,432.05,88.76933333333334,786.4209999999999,125.56466666666668,0.0,0.0,0.0,0.0,0,26.0,0.488,18.628,5367.636,15.724,16,0,1845
NZL-2000,12,8,36,0.0,0.0,70.33273,1799,459.5036666666667,90.478,833.4785,129.482,0.0,0.0,0.0,0.0,0,25.0,0.495,18.406,5392.997,0.0,0,0,1836
NZL-2001,13,8,35,0.0,0.0,71.37629,1844,485.815,107.98033333333336,903.5465,149.8826666666667,0.0,0.0,0.0,0.0,0,25.0,0.5,17.777,5360.838,15.035,15,0,1825
NZL-2002,12,9,34,0.0,0.0,72.09379,1904,526.8123333333333,108.58966666666667,964.432,149.47533333333334,0.0,0.0,0.0,0.0,0,25.0,0.477,18.249,5678.774,0.0,0,0,1826
NZL-2003,13,8,33,0.0,0.0,72.15541,1953,528.73,0.0,962.396,146.201,60.5,0.0,0.0,0.0,0,23.0,0.444,17.73,5661.849,15.091,15,0,1823
NZL-2004,12,9,32,0.0,0.0,73.16463,2022,580.187,102.779,1042.8719999999998,148.39433333333332,0.0,0.0,0.0,0.0,0,22.0,0.495,17.422,5665.974,0.0,0,0,1830
NZL-2005,12,9,31,0.0,0.0,74.21869,2082,611.5836666666667,107.99833333333332,1101.356,155.987,0.0,0.0,0.0,0.0,0,22.5,0.517,18.009,5984.669,15.61,16,0,1815
NZL-2006,12,9,31,0.0,0.0,74.76456,2131,679.993,117.52366666666668,1223.8865,169.26466666666667,0.0,0.154,0.116,0.239,0,20.7,0.526,18.707,6302.523,0.0,0,0,1795
NZL-2007,11,9,28,0.0,0.0,75.10442,2167,727.529,101.134,1274.47,155.451,62.5,0.159,0.116,0.247,0,18.1,0.512,18.453,6397.918,16.231,16,0,1774
NZL-2008,12,9,27,0.0,0.0,74.55002,2174,792.096,129.655,1419.4444999999998,187.53333333333333,0.0,0.156,0.113,0.226,0,0.0,0.538,19.843,6709.899,0.0,0,0,1761
NZL-2009,12,9,27,0.0,0.0,72.72729,2144,826.092,125.91833333333334,1478.593,192.97000000000003,64.7,0.155,0.12,0.232,0,0.0,0.633,20.892,7123.222,18.532,19,0,1740
NZL-2010,12,9,26,0.0,0.0,72.10973,2153,852.9279999999999,125.65133333333334,1526.1445,197.835,0.0,0.163,0.116,0.132,0,0.0,0.659,20.625,7029.782,0.0,0,94,1755
NZL-2011,11,9,25,0.0,0.0,72.40391,2184,873.9906666666667,130.74066666666667,1570.9145,206.61866666666663,0.0,0.167,0.119,0.169,0,0.0,0.668,20.241,7038.144,17.964,18,94,1746
NZL-2012,12,9,25,0.0,0.0,71.85777,2179,898.814,136.949,1624.843,217.74733333333333,64.4,0.177,0.123,0.227,0,16.4,0.698,20.401,7227.852,0.0,0,94,1734
NZL-2013,11,9,28,0.0,0.0,72.72184,2223,933.301,144.23166666666663,1698.804,232.56833333333336,64.9,0.167,0.118,0.201,0,15.8,0.709,19.718,7064.177,17.37,17,94,1756
NZL-2014,11,9,25,35.628941,38.446278,74.17313,2308,954.8286666666668,154.215,1750.1185,245.24966666666668,65.2,0.175,0.12,0.212,0,15.9,0.715,19.748,7212.157,0.0,0,94,1758
NZL-2015,11,8,25,34.040531,40.681847,74.24967,2368,950.506,160.82166666666666,1755.001,252.82833333333332,65.8,0.165,0.119,0.123,0,15.1,0.712,19.36,7241.224,16.993,17,94,1753
NZL-2016,12,8,23,36.275139,40.301437,75.57751,2482,1007.251,173.85066666666668,1870.9165,273.35966666666667,67.0,0.158,0.115,0.229,0,14.5,0.721,19.04,7245.844,0.0,0,94,1754
PER-1990,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1991,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1992,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1994,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1995,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1996,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1997,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1998,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-1999,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2000,1,0,0,0.0,0.0,0.0,0,27.699,21.0295,4.415,24.5085,0.0,0.0,0.0,0.0,0,55.2,0.0,0.0,0.0,0.0,0,0,0
PER-2001,1,0,0,0.0,0.0,0.0,0,27.6765,21.285,4.722,24.6845,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2002,1,0,0,0.0,0.0,0.0,0,26.954,20.957,4.939,25.5155,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2003,1,0,0,0.0,0.0,0.0,0,27.402500000000003,19.6045,4.587,24.891,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2004,1,0,0,0.0,0.0,0.0,0,27.752,19.159,4.43,24.4625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2005,0,0,0,0.0,0.0,0.0,0,29.385,17.804000000000002,4.666,22.948,0.0,0.0,0.0,0.0,0,38.6,0.0,0.0,0.0,0.0,0,0,0
PER-2006,0,0,0,0.0,0.0,0.0,0,26.38,21.054,4.41,25.8245,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2007,1,0,0,0.0,0.0,0.0,0,25.416,22.2125,4.426,26.7975,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2008,1,0,0,0.0,0.0,0.0,0,25.134,22.6535,4.514,27.123,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2009,0,0,0,0.0,0.0,0.0,0,26.9625,21.14,4.976,25.5255,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2010,1,5,0,0.0,0.0,0.0,0,27.303500000000003,20.6885,4.715,25.054,0.0,0.0,0.0,0.0,0,27.0,0.0,0.0,0.0,0.0,0,0,0
PER-2011,1,5,0,0.0,0.0,0.0,0,26.7475,21.082,4.533,25.519,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2012,2,5,0,0.0,0.0,0.0,0,27.576,20.3535,4.74,24.794,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2013,1,5,0,0.0,0.0,0.0,0,29.347,18.3795,4.76,23.033,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2014,1,5,0,0.0,0.0,0.0,0,31.281,16.566,4.979,21.2085,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2015,0,5,0,0.0,0.0,0.0,0,31.97,15.711,4.98,20.520000000000003,0.0,0.0,0.0,0.0,0,18.9,0.0,0.0,0.0,0.0,0,0,0
PER-2016,1,5,0,0.0,0.0,0.0,0,32.3745,15.3965,4.973,20.1115,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2017,1,5,0,0.0,0.0,0.0,0,32.622,15.0245,4.918,19.837,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
PER-2018,1,5,0,0.0,0.0,0.0,0,32.3535,15.469,5.198,20.2455,0.0,0.0,0.0,0.0,0,15.4,0.0,0.0,0.0,0.0,0,0,0
POL-1990,14,8,0,0.0,0.0,0.0,0,123.364,12.286333333333332,153.47549999999998,12.286333333333332,0.0,0.0,0.0,0.0,0,0.0,0.0,14.209,1552.816,0.0,0,0,0
POL-1991,15,8,0,0.0,0.0,0.0,0,118.30266666666668,17.423333333333332,153.589,17.423333333333332,0.0,0.0,0.0,0.0,0,0.0,0.0,20.508,2079.669,0.0,0,0,0
POL-1992,16,8,0,0.0,0.0,0.0,0,121.65066666666668,21.63233333333333,164.925,21.63233333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,24.068,2497.912,0.0,0,0,0
POL-1993,16,8,0,0.0,0.0,0.0,14894,116.22233333333332,35.28966666666667,177.26749999999998,35.28966666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,23.562,2533.556,0.0,0,0,1903
POL-1994,15,8,0,0.0,0.0,0.0,14658,114.982,43.43066666666667,187.6195,43.43066666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,22.487,2543.875,0.0,0,0,1940
POL-1995,15,8,26,13.149148,60.594101,0.0,14791,123.14366666666666,44.388,201.2975,44.388,0.0,0.0,0.0,0.0,0,0.0,0.0,21.832,2640.001,0.0,0,0,1903
POL-1996,15,8,0,0.0,0.0,0.0,14968,137.833,48.815333333333335,229.9725,48.815333333333335,43.1,0.0,0.0,0.0,0,31.5,0.0,22.022,2823.258,0.0,0,0,1917
POL-1999,15,8,21,11.2755,67.243988,0.0,0,158.30133333333333,67.67433333333334,288.9635,67.67433333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,21.153,3162.001,0.0,0,0,1874
POL-2000,15,8,20,11.36204,68.518517,54.975,14525,162.88533333333334,73.592,304.716,73.592,0.0,0.0,0.0,0.0,0,0.0,0.0,20.217,3161.068,0.0,0,0,1858
POL-2001,15,7,19,11.885846,68.692192,53.35,14205,183.245,74.76700000000001,337.0185,74.76700000000001,0.0,0.0,0.0,0.0,0,27.6,0.0,21.749,3443.372,0.0,0,0,1860
POL-2002,15,8,18,12.585118,68.648476,51.475,13781,206.65966666666668,77.598,390.068,86.71866666666666,0.0,0.0,0.0,0.0,0,0.0,0.189,21.854,3532.362,0.0,0,0,1855
POL-2003,15,9,17,14.17064,68.449577,51.2,13616,204.593,81.59666666666668,393.7665,91.19866666666668,0.0,0.0,0.0,0.0,0,0.0,0.194,21.993,3685.169,0.0,0,0,1860
POL-2004,15,9,16,15.709586,68.216873,51.65,13793,213.014,92.58966666666667,421.6965,101.436,45.3,0.0,0.0,0.0,0,26.3,0.165,21.248,3744.623,0.0,0,0,1860
POL-2005,15,9,14,16.926928,68.185944,52.775,14115,215.275,86.97466666666666,420.206,98.17966666666666,0.0,0.179,0.122,0.044,0,0.0,0.208,20.896,3813.149,17.014,17,0,1855
POL-2006,15,9,14,17.891872,67.920158,54.45,14593,232.92433333333332,91.18433333333331,454.6045,103.47866666666668,0.0,0.154,0.109,0.049,0,0.0,0.212,20.625,3999.176,0.0,0,0,1857
POL-2007,13,10,13,18.688519,67.613113,57.025,15240,270.209,101.37666666666668,528.4005000000001,115.39166666666668,0.0,0.125,0.091,0.077,0,0.0,0.213,19.525,4053.949,15.799,16,0,1854
POL-2008,14,10,12,19.565832,67.583122,59.225,15799,317.514,108.23566666666666,614.562,125.527,0.0,0.138,0.1,0.101,0,0.0,0.249,20.211,4374.877,0.0,0,0,1847
POL-2009,16,10,12,21.150869,66.821266,57.175,15868,338.9216666666667,115.224,659.516,134.08866666666663,52.2,0.137,0.101,0.106,0,23.8,0.263,21.304,4696.251,18.116,18,0,1833
POL-2010,16,10,11,22.468407,66.046318,56.975,15472,365.5233333333333,120.92833333333334,714.9105000000001,144.41733333333335,0.0,0.133,0.102,0.097,0,0.0,0.296,20.746,4734.039,0.0,0,85,1828
POL-2011,15,10,11,23.283596,65.629021,57.45,15562,378.6623333333334,127.987,751.4275,155.623,0.0,0.125,0.102,0.103,0,0.0,0.322,19.556,4685.172,16.26,16,85,1824
POL-2012,16,10,10,24.512804,65.084984,58.0,15590,393.35533333333336,136.26866666666666,792.4114999999999,168.25233333333333,0.0,0.129,0.101,0.082,0,0.0,0.353,19.78,4814.173,0.0,0,85,1819
POL-2013,15,10,9,25.755669,64.378479,58.425,15568,418.5750000000001,140.07533333333333,838.5989999999999,173.82433333333336,0.0,0.135,0.104,0.077,0,0.0,0.387,20.476,5057.009,17.012,17,85,1816
POL-2014,15,10,9,26.995474,63.521564,60.2,15861,422.38433333333336,138.2396666666667,846.668,175.394,53.3,0.129,0.104,0.077,0,22.7,0.413,20.176,5150.798,0.0,0,85,1822
POL-2015,13,10,9,27.747267,63.030708,61.6,16083,447.589,147.84433333333334,912.639,194.17033333333336,0.0,0.135,0.11,0.088,0,0.0,0.488,20.23,5366.836,16.495,16,85,1829
POL-2016,11,10,8,28.711193,62.609581,63.45,16196,477.3046666666667,157.11633333333333,982.8145,211.2383333333333,0.0,0.093,0.107,0.096,0,0.0,0.546,21.217,5805.48,0.0,0,85,1831
POL-2017,11,10,7,29.919453,62.191849,65.25,16422,501.01933333333335,164.40666666666667,1034.6475,222.079,0.0,0.068,0.1,0.112,0,0.0,0.534,20.8,5972.922,16.714,17,85,1811
POL-2018,11,10,7,30.919592,61.52821,66.675,16484,527.3866666666667,150.633,1056.495,210.27633333333333,0.0,0.074,0.097,0.128,0,0.0,0.0,20.601,0.0,0.0,0,85,1787
POL-2019,11,11,7,32.014767,60.61755,67.525,16460,559.5713333333333,156.62733333333333,1119.3970000000002,220.02633333333333,56.6,0.0,0.0,0.0,0,17.1,0.0,21.336,0.0,0.0,0,85,1782
PRT-1990,9,14,0,0.0,0.0,0.0,4658,159.24566666666666,0.0,317.982,86.07600000000001,0.0,0.0,0.0,0.0,0,0.0,0.845,12.225,2742.453,0.0,0,0,1805
PRT-1991,10,14,0,0.0,0.0,0.0,4568,173.89,0.0,370.102,106.17833333333334,0.0,0.0,0.0,0.0,0,0.0,0.893,13.104,3076.634,0.0,0,0,1739
PRT-1992,9,13,0,0.0,0.0,0.0,4498,175.287,0.0,398.4935,123.70866666666666,0.0,0.0,0.0,0.0,0,0.0,0.904,13.758,3266.745,0.0,0,0,1682
PRT-1993,8,13,0,0.0,0.0,0.0,4418,192.62766666666667,0.0,415.2225,117.52066666666668,0.0,0.0,0.0,0.0,0,0.0,1.061,15.12,3512.867,0.0,0,0,1684
PRT-1994,8,13,80,10.669723,8.446456,0.0,4408,200.638,0.0,434.554,122.398,0.0,0.0,0.0,0.0,0,0.0,1.164,15.238,3565.891,0.0,0,0,1691
PRT-1995,8,12,79,11.021688,9.0652218,0.0,4381,228.8753333333333,0.0,508.4665,143.409,0.0,0.0,0.0,0.0,0,0.0,1.114,16.019,3898.024,0.0,0,0,1749
PRT-1996,7,12,0,0.0,0.0,0.0,4409,254.9573333333333,0.0,546.6845,142.80499999999998,0.0,0.0,0.0,0.0,0,19.5,1.134,16.597,4164.627,0.0,0,0,1750
PRT-1997,6,11,0,0.0,0.0,0.0,4491,268.75466666666665,0.0,575.8915,148.48533333333333,0.0,0.0,0.0,0.0,0,0.0,1.145,16.443,4288.385,0.0,0,0,1745
PRT-1998,5,11,82,8.3049736,9.5464764,66.825,4847,286.46599999999995,0.0,600.802,147.39566666666667,0.0,0.0,0.0,0.0,0,0.0,1.351,16.836,4578.676,0.0,0,0,1759
PRT-1999,5,13,81,8.6823721,10.158633,67.525,4924,316.3856666666666,0.0,663.6905,159.38566666666668,49.6,0.0,0.0,0.0,0,20.6,1.407,17.243,4845.279,0.0,0,0,1761
PRT-2000,5,12,80,8.8429394,10.531308,68.375,5039,407.39433333333335,150.13533333333334,825.7685,176.45133333333334,0.0,0.0,0.0,0.0,0,0.0,1.6,18.478,5352.581,0.0,0,0,1770
PRT-2001,7,12,79,9.2361002,11.002051,69.0,5127,425.591,152.19333333333333,859.2135,180.55133333333333,0.0,0.0,0.0,0.0,0,0.0,1.702,18.957,5558.801,0.0,0,0,1755
PRT-2002,11,12,79,9.4179335,11.274323,68.775,5143,467.731,150.506,923.952,181.5703333333333,0.0,0.0,0.0,0.0,0,0.0,1.801,20.294,5963.927,0.0,0,0,1748
PRT-2003,11,12,77,10.958982,11.862341,68.0,5092,478.308,160.39333333333337,965.547,198.72333333333333,0.0,0.0,0.0,0.0,0,0.0,1.813,21.339,6189.548,19.341,20,0,1742
PRT-2007,9,11,72,13.692096,13.763488,67.6,5091,504.0683333333333,208.09,1154.8535,299.1673333333334,0.0,0.171,0.112,0.143,0,0.0,1.927,21.73,6681.627,19.674,21,0,1754
PRT-2008,9,11,71,14.300379,13.947564,68.025,5115,533.2456666666666,225.017,1228.809,319.2933333333333,0.0,0.153,0.1,0.115,0,0.0,1.971,22.161,6826.173,0.0,0,0,1742
PRT-2009,9,11,70,14.66682,15.237852,62.975,4968,558.4106666666667,219.52733333333333,1261.7445,316.08566666666667,0.0,0.144,0.106,0.125,0,0.0,1.94,24.55,7319.046,22.644,24,0,1742
PRT-2010,9,11,68,15.445285,16.472258,62.25,4897,596.8963333333332,221.5653333333333,1295.0955,299.834,0.0,0.155,0.101,0.091,0,0.0,1.859,24.521,7434.031,0.0,0,81,1745
PRT-2011,8,10,64,17.25703,17.770487,61.85,4738,552.4456666666666,228.0916666666667,1233.611,303.295,0.0,0.157,0.111,0.083,0,0.0,1.99,24.402,7282.903,21.952,23,81,1724
PRT-2012,9,9,62,18.534111,19.095991,59.325,4545,517.3633333333333,249.5363333333333,1215.255,326.14000000000004,0.0,0.178,0.129,0.082,0,0.0,1.98,24.544,7056.727,0.0,0,81,1708
PRT-2013,9,9,59,19.307142,20.740372,58.825,4427,543.1456666666667,250.84833333333333,1256.7835,328.043,0.0,0.183,0.133,0.097,0,0.0,2.001,25.543,7316.18,22.128,23,81,1717
