"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","EMP","WOMEN","THND_PER","A","2005",1701.375,
"AUT","EMP","WOMEN","THND_PER","A","2006",1740.975,"B"
"AUT","EMP","WOMEN","THND_PER","A","2007",1785.575,
"AUT","EMP","WOMEN","THND_PER","A","2008",1830.525,
"AUT","EMP","WOMEN","THND_PER","A","2009",1848.675,
"AUT","EMP","WOMEN","THND_PER","A","2010",1868.7,
"AUT","EMP","WOMEN","THND_PER","A","2011",1890.1,
"AUT","EMP","WOMEN","THND_PER","A","2012",1913.125,
"AUT","EMP","WOMEN","THND_PER","A","2013",1924.325,
"AUT","EMP","WOMEN","THND_PER","A","2014",1937.475,
"AUT","EMP","WOMEN","THND_PER","A","2015",1954.125,
"AUT","EMP","WOMEN","THND_PER","A","2016",1985.775,
"AUT","EMP","WOMEN","THND_PER","A","2017",2005.75,
"AUT","EMP","WOMEN","THND_PER","A","2018",2023.5,
"AUT","EMP","WOMEN","THND_PER","A","2019",2041.75,
"AUT","EMP","WOMEN","THND_PER","A","2020",2019.375,"B"
"AUT","EMP","WOMEN","THND_PER","A","2021",2017.2,
"AUT","EMP","MEN","PC_WKGPOP","A","1999",77.575,
"AUT","EMP","MEN","PC_WKGPOP","A","2000",77.375,
"AUT","EMP","MEN","PC_WKGPOP","A","2001",76.7,
"AUT","EMP","MEN","PC_WKGPOP","A","2002",76.375,
"AUT","EMP","MEN","PC_WKGPOP","A","2003",76.375,"B"
"AUT","EMP","MEN","PC_WKGPOP","A","2004",73.325,"B"
"AUT","EMP","MEN","PC_WKGPOP","A","2005",73.75,
"AUT","EMP","MEN","PC_WKGPOP","A","2006",74.95,"B"
"AUT","EMP","MEN","PC_WKGPOP","A","2007",76.325,
"AUT","EMP","MEN","PC_WKGPOP","A","2008",76.85,
"AUT","EMP","MEN","PC_WKGPOP","A","2009",75.525,
"AUT","EMP","MEN","PC_WKGPOP","A","2010",75.975,
"AUT","EMP","MEN","PC_WKGPOP","A","2011",76.225,
"AUT","EMP","MEN","PC_WKGPOP","A","2012",76.225,
"AUT","EMP","MEN","PC_WKGPOP","A","2013",76,
"AUT","EMP","MEN","PC_WKGPOP","A","2014",75.25,
"AUT","EMP","MEN","PC_WKGPOP","A","2015",75.15,
"AUT","EMP","MEN","PC_WKGPOP","A","2016",75.425,
"AUT","EMP","MEN","PC_WKGPOP","A","2017",76.15,
"AUT","EMP","MEN","PC_WKGPOP","A","2018",77.475,
"AUT","EMP","MEN","PC_WKGPOP","A","2019",77.95,
"AUT","EMP","MEN","PC_WKGPOP","A","2020",76.05,
"AUT","EMP","MEN","PC_WKGPOP","A","2021",76.65,
"AUT","EMP","TOT","PC_WKGPOP","A","1999",68.525,
"AUT","EMP","TOT","PC_WKGPOP","A","2000",68.5,
"AUT","EMP","TOT","PC_WKGPOP","A","2001",68.375,
"AUT","EMP","TOT","PC_WKGPOP","A","2002",68.75,
"AUT","EMP","TOT","PC_WKGPOP","A","2003",68.95,"B"
"AUT","EMP","TOT","PC_WKGPOP","A","2004",66.525,"B"
"AUT","EMP","TOT","PC_WKGPOP","A","2005",67.4,
"AUT","EMP","TOT","PC_WKGPOP","A","2006",68.575,"B"
"AUT","EMP","TOT","PC_WKGPOP","A","2007",69.875,
"AUT","EMP","TOT","PC_WKGPOP","A","2008",70.825,
"AUT","EMP","TOT","PC_WKGPOP","A","2009",70.325,
"AUT","EMP","TOT","PC_WKGPOP","A","2010",70.775,
"AUT","EMP","TOT","PC_WKGPOP","A","2011",71.1,
"AUT","EMP","TOT","PC_WKGPOP","A","2012",71.425,
"AUT","EMP","TOT","PC_WKGPOP","A","2013",71.4,
"AUT","EMP","TOT","PC_WKGPOP","A","2014",71.075,
"AUT","EMP","TOT","PC_WKGPOP","A","2015",71.1,
"AUT","EMP","TOT","PC_WKGPOP","A","2016",71.55,
"AUT","EMP","TOT","PC_WKGPOP","A","2017",72.2,
"AUT","EMP","TOT","PC_WKGPOP","A","2018",73.025,
"AUT","EMP","TOT","PC_WKGPOP","A","2019",73.525,
"AUT","EMP","TOT","PC_WKGPOP","A","2020",71.725,
"AUT","EMP","TOT","PC_WKGPOP","A","2021",72.4,
"AUT","EMP","WOMEN","PC_WKGPOP","A","1999",59.55,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2000",59.625,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2001",60.125,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2002",61.25,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2003",61.575,"B"
"AUT","EMP","WOMEN","PC_WKGPOP","A","2004",59.75,"B"
"AUT","EMP","WOMEN","PC_WKGPOP","A","2005",61.1,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2006",62.225,"B"
"AUT","EMP","WOMEN","PC_WKGPOP","A","2007",63.475,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2008",64.825,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2009",65.2,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2010",65.65,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2011",66.075,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2012",66.625,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2013",66.85,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2014",66.925,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2015",67.1,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2016",67.65,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2017",68.175,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2018",68.625,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2019",69.15,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2020",67.425,
"AUT","EMP","WOMEN","PC_WKGPOP","A","2021",68.125,
"BEL","EMP","MEN","THND_PER","A","1956",2367,
"BEL","EMP","MEN","THND_PER","A","1957",2389,
"BEL","EMP","MEN","THND_PER","A","1958",2352,
"BEL","EMP","MEN","THND_PER","A","1959",2316,
"BEL","EMP","MEN","THND_PER","A","1960",2390,
"BEL","EMP","MEN","THND_PER","A","1961",2404,
"BEL","EMP","MEN","THND_PER","A","1962",2435,
"BEL","EMP","MEN","THND_PER","A","1963",2453,
"BEL","EMP","MEN","THND_PER","A","1964",2480,
"BEL","EMP","MEN","THND_PER","A","1965",2490,
"BEL","EMP","MEN","THND_PER","A","1966",2484,
"BEL","EMP","MEN","THND_PER","A","1967",2463,
"BEL","EMP","MEN","THND_PER","A","1968",2451,
"BEL","EMP","MEN","THND_PER","A","1969",2484,
"BEL","EMP","MEN","THND_PER","A","1970",2418,
"BEL","EMP","MEN","THND_PER","A","1971",2429,
"BEL","EMP","MEN","THND_PER","A","1972",2408,
"BEL","EMP","MEN","THND_PER","A","1973",2422,
"BEL","EMP","MEN","THND_PER","A","1974",2450,
"BEL","EMP","MEN","THND_PER","A","1975",2410,
"BEL","EMP","MEN","THND_PER","A","1976",2388,
"BEL","EMP","MEN","THND_PER","A","1977",2372,
"BEL","EMP","MEN","THND_PER","A","1978",2358,
"BEL","EMP","MEN","THND_PER","A","1979",2367,
"BEL","EMP","MEN","THND_PER","A","1980",2352,
"BEL","EMP","MEN","THND_PER","A","1981",2283,
"BEL","EMP","MEN","THND_PER","A","1982",2236,
"BEL","EMP","MEN","THND_PER","A","1983",2198,
"BEL","EMP","MEN","THND_PER","A","1984",2179,
"BEL","EMP","MEN","THND_PER","A","1985",2177,
"BEL","EMP","MEN","THND_PER","A","1986",2173,
"BEL","EMP","MEN","THND_PER","A","1987",2161,
"BEL","EMP","MEN","THND_PER","A","1988",2167,
"BEL","EMP","MEN","THND_PER","A","1989",2196,
"BEL","EMP","MEN","THND_PER","A","1990",2212,
"BEL","EMP","MEN","THND_PER","A","1991",2207,
"BEL","EMP","MEN","THND_PER","A","1992",2188.7,
"BEL","EMP","MEN","THND_PER","A","1993",2161,
"BEL","EMP","MEN","THND_PER","A","1994",2153.7,
"BEL","EMP","MEN","THND_PER","A","1995",2158.8,
"BEL","EMP","MEN","THND_PER","A","1996",2159,
"BEL","EMP","MEN","THND_PER","A","1997",2160.3,
"BEL","EMP","MEN","THND_PER","A","1998",2176.2,"B"
"BEL","EMP","MEN","THND_PER","A","1999",2321.475,
"BEL","EMP","MEN","THND_PER","A","2000",2367.575,"B"
"BEL","EMP","MEN","THND_PER","A","2001",2346.725,
"BEL","EMP","MEN","THND_PER","A","2002",2339.175,
"BEL","EMP","MEN","THND_PER","A","2003",2316.95,
"BEL","EMP","MEN","THND_PER","A","2004",2354.175,"B"
"BEL","EMP","MEN","THND_PER","A","2005",2386.85,
"BEL","EMP","MEN","THND_PER","A","2006",2391.65,
"BEL","EMP","MEN","THND_PER","A","2007",2443.275,
"BEL","EMP","MEN","THND_PER","A","2008",2460.675,
"BEL","EMP","MEN","THND_PER","A","2009",2429.325,
"BEL","EMP","MEN","THND_PER","A","2010",2457.775,"B"
"BEL","EMP","MEN","THND_PER","A","2011",2461.95,
"BEL","EMP","MEN","THND_PER","A","2012",2466.075,
"BEL","EMP","MEN","THND_PER","A","2013",2450.5,
"BEL","EMP","MEN","THND_PER","A","2014",2435.3,
"BEL","EMP","MEN","THND_PER","A","2015",2433.5,
"BEL","EMP","MEN","THND_PER","A","2016",2465.4,"B"
"BEL","EMP","MEN","THND_PER","A","2017",2495.7,
"BEL","EMP","MEN","THND_PER","A","2018",2531.25,
"BEL","EMP","MEN","THND_PER","A","2019",2566.9,
"BEL","EMP","MEN","THND_PER","A","2020",2556.4,"B"
"BEL","EMP","MEN","THND_PER","A","2021",2575.225,
"BEL","EMP","TOT","THND_PER","A","1956",3389,
"BEL","EMP","TOT","THND_PER","A","1957",3424,
"BEL","EMP","TOT","THND_PER","A","1958",3392,
"BEL","EMP","TOT","THND_PER","A","1959",3364,
"BEL","EMP","TOT","THND_PER","A","1960",3447,
"BEL","EMP","TOT","THND_PER","A","1961",3481,
"BEL","EMP","TOT","THND_PER","A","1962",3534,
"BEL","EMP","TOT","THND_PER","A","1963",3560,
"BEL","EMP","TOT","THND_PER","A","1964",3609,
"BEL","EMP","TOT","THND_PER","A","1965",3621,
"BEL","EMP","TOT","THND_PER","A","1966",3635,
"BEL","EMP","TOT","THND_PER","A","1967",3618,
"BEL","EMP","TOT","THND_PER","A","1968",3615,
"BEL","EMP","TOT","THND_PER","A","1969",3683,
"BEL","EMP","TOT","THND_PER","A","1970",3604,
"BEL","EMP","TOT","THND_PER","A","1971",3630,
"BEL","EMP","TOT","THND_PER","A","1972",3622,
"BEL","EMP","TOT","THND_PER","A","1973",3656,
"BEL","EMP","TOT","THND_PER","A","1974",3715,
"BEL","EMP","TOT","THND_PER","A","1975",3663,
"BEL","EMP","TOT","THND_PER","A","1976",3641,
"BEL","EMP","TOT","THND_PER","A","1977",3627,
"BEL","EMP","TOT","THND_PER","A","1978",3628,
"BEL","EMP","TOT","THND_PER","A","1979",3660,
"BEL","EMP","TOT","THND_PER","A","1980",3657,
"BEL","EMP","TOT","THND_PER","A","1981",3585,
"BEL","EMP","TOT","THND_PER","A","1982",3537,
"BEL","EMP","TOT","THND_PER","A","1983",3502,
"BEL","EMP","TOT","THND_PER","A","1984",3497,
"BEL","EMP","TOT","THND_PER","A","1985",3517,
"BEL","EMP","TOT","THND_PER","A","1986",3541,
"BEL","EMP","TOT","THND_PER","A","1987",3558,
"BEL","EMP","TOT","THND_PER","A","1988",3610,
"BEL","EMP","TOT","THND_PER","A","1989",3670,
"BEL","EMP","TOT","THND_PER","A","1990",3726,
"BEL","EMP","TOT","THND_PER","A","1991",3735,
"BEL","EMP","TOT","THND_PER","A","1992",3723.7,
"BEL","EMP","TOT","THND_PER","A","1993",3698,
"BEL","EMP","TOT","THND_PER","A","1994",3687,
"BEL","EMP","TOT","THND_PER","A","1995",3715,
"BEL","EMP","TOT","THND_PER","A","1996",3738.1,
"BEL","EMP","TOT","THND_PER","A","1997",3762.2,
"BEL","EMP","TOT","THND_PER","A","1998",3810.4,"B"
"BEL","EMP","TOT","THND_PER","A","1999",4007,
"BEL","EMP","TOT","THND_PER","A","2000",4092.65,"B"
"BEL","EMP","TOT","THND_PER","A","2001",4055.55,
"BEL","EMP","TOT","THND_PER","A","2002",4069.825,
"BEL","EMP","TOT","THND_PER","A","2003",4070.375,
"BEL","EMP","TOT","THND_PER","A","2004",4138.95,"B"
"BEL","EMP","TOT","THND_PER","A","2005",4235.425,
"BEL","EMP","TOT","THND_PER","A","2006",4263.975,
"BEL","EMP","TOT","THND_PER","A","2007",4379.675,
"BEL","EMP","TOT","THND_PER","A","2008",4445.875,
"BEL","EMP","TOT","THND_PER","A","2009",4420.7,
"BEL","EMP","TOT","THND_PER","A","2010",4488.725,"B"
"BEL","EMP","TOT","THND_PER","A","2011",4509.275,
"BEL","EMP","TOT","THND_PER","A","2012",4523.9,
"BEL","EMP","TOT","THND_PER","A","2013",4530.3,
"BEL","EMP","TOT","THND_PER","A","2014",4543.55,
"BEL","EMP","TOT","THND_PER","A","2015",4551.625,
"BEL","EMP","TOT","THND_PER","A","2016",4586.425,"B"
"BEL","EMP","TOT","THND_PER","A","2017",4637.775,
"BEL","EMP","TOT","THND_PER","A","2018",4755.15,
"BEL","EMP","TOT","THND_PER","A","2019",4832.025,
"BEL","EMP","TOT","THND_PER","A","2020",4802.175,"B"
"BEL","EMP","TOT","THND_PER","A","2021",4853.7,
"BEL","EMP","WOMEN","THND_PER","A","1956",1022,
"BEL","EMP","WOMEN","THND_PER","A","1957",1035,
"BEL","EMP","WOMEN","THND_PER","A","1958",1040,
"BEL","EMP","WOMEN","THND_PER","A","1959",1047,
"BEL","EMP","WOMEN","THND_PER","A","1960",1057,
"BEL","EMP","WOMEN","THND_PER","A","1961",1077,
"BEL","EMP","WOMEN","THND_PER","A","1962",1099,
"BEL","EMP","WOMEN","THND_PER","A","1963",1107,
"BEL","EMP","WOMEN","THND_PER","A","1964",1129,
"BEL","EMP","WOMEN","THND_PER","A","1965",1131,
"BEL","EMP","WOMEN","THND_PER","A","1966",1151,
"BEL","EMP","WOMEN","THND_PER","A","1967",1155,
"BEL","EMP","WOMEN","THND_PER","A","1968",1164,
"BEL","EMP","WOMEN","THND_PER","A","1969",1199,
"BEL","EMP","WOMEN","THND_PER","A","1970",1186,
"BEL","EMP","WOMEN","THND_PER","A","1971",1201,
"BEL","EMP","WOMEN","THND_PER","A","1972",1214,
"BEL","EMP","WOMEN","THND_PER","A","1973",1234,
"BEL","EMP","WOMEN","THND_PER","A","1974",1265,
"BEL","EMP","WOMEN","THND_PER","A","1975",1253,
"BEL","EMP","WOMEN","THND_PER","A","1976",1253,
"BEL","EMP","WOMEN","THND_PER","A","1977",1255,
"BEL","EMP","WOMEN","THND_PER","A","1978",1270,
"BEL","EMP","WOMEN","THND_PER","A","1979",1293,
"BEL","EMP","WOMEN","THND_PER","A","1980",1305,
"BEL","EMP","WOMEN","THND_PER","A","1981",1302,
"BEL","EMP","WOMEN","THND_PER","A","1982",1301,
"BEL","EMP","WOMEN","THND_PER","A","1983",1304,
"BEL","EMP","WOMEN","THND_PER","A","1984",1317,
"BEL","EMP","WOMEN","THND_PER","A","1985",1340,
"BEL","EMP","WOMEN","THND_PER","A","1986",1368,
"BEL","EMP","WOMEN","THND_PER","A","1987",1397,
"BEL","EMP","WOMEN","THND_PER","A","1988",1443,
"BEL","EMP","WOMEN","THND_PER","A","1989",1474,
"BEL","EMP","WOMEN","THND_PER","A","1990",1514,
"BEL","EMP","WOMEN","THND_PER","A","1991",1528,
"BEL","EMP","WOMEN","THND_PER","A","1992",1535,
"BEL","EMP","WOMEN","THND_PER","A","1993",1536.7,
"BEL","EMP","WOMEN","THND_PER","A","1994",1533.4,
"BEL","EMP","WOMEN","THND_PER","A","1995",1556.9,
"BEL","EMP","WOMEN","THND_PER","A","1996",1579.1,
"BEL","EMP","WOMEN","THND_PER","A","1997",1601.9,
"BEL","EMP","WOMEN","THND_PER","A","1998",1634.2,"B"
"BEL","EMP","WOMEN","THND_PER","A","1999",1685.575,
"BEL","EMP","WOMEN","THND_PER","A","2000",1725.1,"B"
"BEL","EMP","WOMEN","THND_PER","A","2001",1708.825,
"BEL","EMP","WOMEN","THND_PER","A","2002",1730.675,
"BEL","EMP","WOMEN","THND_PER","A","2003",1753.425,
"BEL","EMP","WOMEN","THND_PER","A","2004",1784.8,"B"
"BEL","EMP","WOMEN","THND_PER","A","2005",1848.55,
"BEL","EMP","WOMEN","THND_PER","A","2006",1872.325,
"BEL","EMP","WOMEN","THND_PER","A","2007",1936.425,
"BEL","EMP","WOMEN","THND_PER","A","2008",1985.175,
"BEL","EMP","WOMEN","THND_PER","A","2009",1991.375,
"BEL","EMP","WOMEN","THND_PER","A","2010",2030.925,"B"
"BEL","EMP","WOMEN","THND_PER","A","2011",2047.35,
"BEL","EMP","WOMEN","THND_PER","A","2012",2057.825,
"BEL","EMP","WOMEN","THND_PER","A","2013",2079.8,
"BEL","EMP","WOMEN","THND_PER","A","2014",2108.225,
"BEL","EMP","WOMEN","THND_PER","A","2015",2118.125,
"BEL","EMP","WOMEN","THND_PER","A","2016",2121.05,"B"
"BEL","EMP","WOMEN","THND_PER","A","2017",2142.075,
"BEL","EMP","WOMEN","THND_PER","A","2018",2223.925,
"BEL","EMP","WOMEN","THND_PER","A","2019",2265.1,
"BEL","EMP","WOMEN","THND_PER","A","2020",2245.775,"B"
"BEL","EMP","WOMEN","THND_PER","A","2021",2278.45,
"BEL","EMP","MEN","PC_WKGPOP","A","1999",68.1,
"BEL","EMP","MEN","PC_WKGPOP","A","2000",69.45,"B"
"BEL","EMP","MEN","PC_WKGPOP","A","2001",68.8,
"BEL","EMP","MEN","PC_WKGPOP","A","2002",68.25,
"BEL","EMP","MEN","PC_WKGPOP","A","2003",67.25,
"BEL","EMP","MEN","PC_WKGPOP","A","2004",67.875,"B"
"BEL","EMP","MEN","PC_WKGPOP","A","2005",68.25,
"BEL","EMP","MEN","PC_WKGPOP","A","2006",67.925,
"BEL","EMP","MEN","PC_WKGPOP","A","2007",68.7,
"BEL","EMP","MEN","PC_WKGPOP","A","2008",68.575,"B"
"BEL","EMP","MEN","PC_WKGPOP","A","2009",67.15,
"BEL","EMP","MEN","PC_WKGPOP","A","2010",67.45,
"BEL","EMP","MEN","PC_WKGPOP","A","2011",67.1,
"BEL","EMP","MEN","PC_WKGPOP","A","2012",66.9,
"BEL","EMP","MEN","PC_WKGPOP","A","2013",66.35,
"BEL","EMP","MEN","PC_WKGPOP","A","2014",65.825,
"BEL","EMP","MEN","PC_WKGPOP","A","2015",65.5,
"BEL","EMP","MEN","PC_WKGPOP","A","2016",66.425,"B"
"BEL","EMP","MEN","PC_WKGPOP","A","2017",67.55,
"BEL","EMP","MEN","PC_WKGPOP","A","2018",68.2,
"BEL","EMP","MEN","PC_WKGPOP","A","2019",68.85,
"BEL","EMP","MEN","PC_WKGPOP","A","2020",68.05,
"BEL","EMP","MEN","PC_WKGPOP","A","2021",68.75,
"BEL","EMP","TOT","PC_WKGPOP","A","1999",59.3,
"BEL","EMP","TOT","PC_WKGPOP","A","2000",60.525,"B"
"BEL","EMP","TOT","PC_WKGPOP","A","2001",59.95,
"BEL","EMP","TOT","PC_WKGPOP","A","2002",59.9,
"BEL","EMP","TOT","PC_WKGPOP","A","2003",59.6,
"BEL","EMP","TOT","PC_WKGPOP","A","2004",60.35,"B"
"BEL","EMP","TOT","PC_WKGPOP","A","2005",61.075,
"BEL","EMP","TOT","PC_WKGPOP","A","2006",61,
"BEL","EMP","TOT","PC_WKGPOP","A","2007",62.025,
"BEL","EMP","TOT","PC_WKGPOP","A","2008",62.4,"B"
"BEL","EMP","TOT","PC_WKGPOP","A","2009",61.6,
"BEL","EMP","TOT","PC_WKGPOP","A","2010",62.025,
"BEL","EMP","TOT","PC_WKGPOP","A","2011",61.925,
"BEL","EMP","TOT","PC_WKGPOP","A","2012",61.825,
"BEL","EMP","TOT","PC_WKGPOP","A","2013",61.8,
"BEL","EMP","TOT","PC_WKGPOP","A","2014",61.9,
"BEL","EMP","TOT","PC_WKGPOP","A","2015",61.8,
"BEL","EMP","TOT","PC_WKGPOP","A","2016",62.3,"B"
"BEL","EMP","TOT","PC_WKGPOP","A","2017",63.125,
"BEL","EMP","TOT","PC_WKGPOP","A","2018",64.45,
"BEL","EMP","TOT","PC_WKGPOP","A","2019",65.3,
"BEL","EMP","TOT","PC_WKGPOP","A","2020",64.45,
"BEL","EMP","TOT","PC_WKGPOP","A","2021",65.3,
"BEL","EMP","WOMEN","PC_WKGPOP","A","1999",50.35,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2000",51.475,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2001",50.95,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2002",51.4,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2003",51.825,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2004",52.65,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2005",53.8,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2006",53.975,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2007",55.3,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2008",56.15,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2009",55.975,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2010",56.525,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2011",56.675,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2012",56.775,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2013",57.175,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2014",57.95,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2015",58.025,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2016",58.1,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","A","2017",58.7,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2018",60.75,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2019",61.675,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2020",60.825,
"BEL","EMP","WOMEN","PC_WKGPOP","A","2021",61.8,
"CAN","EMP","MEN","THND_PER","A","1956",4265.5,
"CAN","EMP","MEN","THND_PER","A","1957",4329.083,
"CAN","EMP","MEN","THND_PER","A","1958",4263.417,
"CAN","EMP","MEN","THND_PER","A","1959",4362.667,
"CAN","EMP","MEN","THND_PER","A","1960",4368.167,
"CAN","EMP","MEN","THND_PER","A","1961",4380.667,
"CAN","EMP","MEN","THND_PER","A","1962",4487.667,
"CAN","EMP","MEN","THND_PER","A","1963",4567.167,
"CAN","EMP","MEN","THND_PER","A","1964",4697.5,
"CAN","EMP","MEN","THND_PER","A","1965",4841.833,
"CAN","EMP","MEN","THND_PER","A","1966",4975.083,
"CAN","EMP","MEN","THND_PER","A","1967",5058.5,
"CAN","EMP","MEN","THND_PER","A","1968",5107.167,
"CAN","EMP","MEN","THND_PER","A","1969",5230,
"CAN","EMP","MEN","THND_PER","A","1970",5259.583,
"CAN","EMP","MEN","THND_PER","A","1971",5328.833,
"CAN","EMP","MEN","THND_PER","A","1972",5459.75,
"CAN","EMP","MEN","THND_PER","A","1973",5678.083,
"CAN","EMP","MEN","THND_PER","A","1974",5869.75,
"CAN","EMP","MEN","THND_PER","A","1975",5903.25,"B"
"CAN","EMP","MEN","THND_PER","A","1976",6129.275,
"CAN","EMP","MEN","THND_PER","A","1977",6187.85,
"CAN","EMP","MEN","THND_PER","A","1978",6316.05,
"CAN","EMP","MEN","THND_PER","A","1979",6528.667,
"CAN","EMP","MEN","THND_PER","A","1980",6635.942,
"CAN","EMP","MEN","THND_PER","A","1981",6748.425,
"CAN","EMP","MEN","THND_PER","A","1982",6430.708,
"CAN","EMP","MEN","THND_PER","A","1983",6416.35,
"CAN","EMP","MEN","THND_PER","A","1984",6552.25,
"CAN","EMP","MEN","THND_PER","A","1985",6702.875,
"CAN","EMP","MEN","THND_PER","A","1986",6870.308,
"CAN","EMP","MEN","THND_PER","A","1987",7025.292,
"CAN","EMP","MEN","THND_PER","A","1988",7178.2,
"CAN","EMP","MEN","THND_PER","A","1989",7291.983,
"CAN","EMP","MEN","THND_PER","A","1990",7277.25,
"CAN","EMP","MEN","THND_PER","A","1991",7066.892,
"CAN","EMP","MEN","THND_PER","A","1992",6960.775,
"CAN","EMP","MEN","THND_PER","A","1993",6994.017,
"CAN","EMP","MEN","THND_PER","A","1994",7141.892,
"CAN","EMP","MEN","THND_PER","A","1995",7260.792,
"CAN","EMP","MEN","THND_PER","A","1996",7319.125,
"CAN","EMP","MEN","THND_PER","A","1997",7473.975,
"CAN","EMP","MEN","THND_PER","A","1998",7616.7,
"CAN","EMP","MEN","THND_PER","A","1999",7791.742,
"CAN","EMP","MEN","THND_PER","A","2000",7971.033,
"CAN","EMP","MEN","THND_PER","A","2001",8025.267,
"CAN","EMP","MEN","THND_PER","A","2002",8173.792,
"CAN","EMP","MEN","THND_PER","A","2003",8340.908,
"CAN","EMP","MEN","THND_PER","A","2004",8463.275,
"CAN","EMP","MEN","THND_PER","A","2005",8578.934,
"CAN","EMP","MEN","THND_PER","A","2006",8689.283,
"CAN","EMP","MEN","THND_PER","A","2007",8840.9,
"CAN","EMP","MEN","THND_PER","A","2008",8961.767,
"CAN","EMP","MEN","THND_PER","A","2009",8706.158,
"CAN","EMP","MEN","THND_PER","A","2010",8849.134,
"CAN","EMP","MEN","THND_PER","A","2011",9020.559,
"CAN","EMP","MEN","THND_PER","A","2012",9113.033,
"CAN","EMP","MEN","THND_PER","A","2013",9217.366,
"CAN","EMP","MEN","THND_PER","A","2014",9289.075,
"CAN","EMP","MEN","THND_PER","A","2015",9362.533,
"CAN","EMP","MEN","THND_PER","A","2016",9393.892,
"CAN","EMP","MEN","THND_PER","A","2017",9602.967,
"CAN","EMP","MEN","THND_PER","A","2018",9760.066,
"CAN","EMP","MEN","THND_PER","A","2019",9971.408,
"CAN","EMP","MEN","THND_PER","A","2020",9521.809,
"CAN","EMP","MEN","THND_PER","A","2021",9945.9,
"CAN","EMP","MEN","THND_PER","A","2022",10267.25,
"CAN","EMP","TOT","THND_PER","A","1955",5364.417,
"CAN","EMP","TOT","THND_PER","A","1956",5585.417,
"CAN","EMP","TOT","THND_PER","A","1957",5730.667,
"CAN","EMP","TOT","THND_PER","A","1958",5705.667,
"CAN","EMP","TOT","THND_PER","A","1959",5870.083,
"CAN","EMP","TOT","THND_PER","A","1960",5965.167,
"CAN","EMP","TOT","THND_PER","A","1961",6054.833,
"CAN","EMP","TOT","THND_PER","A","1962",6224.917,
"CAN","EMP","TOT","THND_PER","A","1963",6374.667,
"CAN","EMP","TOT","THND_PER","A","1964",6608.75,
"CAN","EMP","TOT","THND_PER","A","1965",6861.583,
"CAN","EMP","TOT","THND_PER","A","1966",7242,
"CAN","EMP","TOT","THND_PER","A","1967",7450.833,
"CAN","EMP","TOT","THND_PER","A","1968",7593.083,
"CAN","EMP","TOT","THND_PER","A","1969",7831.5,
"CAN","EMP","TOT","THND_PER","A","1970",7919.25,
"CAN","EMP","TOT","THND_PER","A","1971",8103.5,
"CAN","EMP","TOT","THND_PER","A","1972",8344.5,
"CAN","EMP","TOT","THND_PER","A","1973",8761.167,
"CAN","EMP","TOT","THND_PER","A","1974",9125.167,
"CAN","EMP","TOT","THND_PER","A","1975",9284.25,"B"
"CAN","EMP","TOT","THND_PER","A","1976",9747.491,
"CAN","EMP","TOT","THND_PER","A","1977",9917.15,
"CAN","EMP","TOT","THND_PER","A","1978",10220.28,
"CAN","EMP","TOT","THND_PER","A","1979",10668.58,
"CAN","EMP","TOT","THND_PER","A","1980",10984.06,
